a_voltage_V,b_max_voltage_V,c_current_A,d_resistance_mOhm,e_welding_energy_Ws,f_force_one_N,g_force_two_N,h_movement_one_um,i_movement_two_um,j_welding_time_ms,k_wear,machine_nr,time
1.5058277,2.1549602,3824.3115,451.25964,3312.1265,177.51004,188.41338,423.55936,431.46445,875.90198,0,0,230
1.482609,2.1074603,3662.5073,396.79871,3311.887,184.83412,181.74434,433.93774,429.52438,760.51782,0,1,231
1.4847571,2.1165817,3482.4822,449.9126,3311.9167,179.35988,175.15837,436.52338,428.44318,879.20105,0,0,232
1.6015325,2.4122484,3745.2625,440.89499,3312.2271,178.16057,186.34288,431.49356,434.38416,823.47205,0,0,233
1.6313987,2.1258287,3794.0325,490.82242,3311.9993,197.035,178.43846,418.71432,412.02298,848.76398,0,0,234
1.3357174,2.2716815,3586.2749,502.83963,3311.6282,176.67102,195.22922,416.17517,393.65918,790.61108,0,1,235
1.8119005,2.0589018,3455.7649,459.80136,3311.8962,178.55176,176.91983,436.16122,422.93805,841.07434,0,1,236
1.7555637,2.2095635,3658.1284,485.73431,3312.1396,192.76161,191.27747,418.17456,398.37991,838.56348,0,1,237
1.6474031,2.1597247,3603.3054,456.86288,3311.9341,187.80386,182.06682,412.59357,437.94962,780.23547,0,0,238
1.7079588,2.1770768,3819.573,461.32425,3311.8372,193.87639,189.05536,423.46713,420.3024,801.87341,0,0,239
1.7063781,2.1364048,3772.6248,439.11469,3311.9844,188.33572,171.41135,421.12265,415.79236,794.41711,0,1,240
0.99639326,2.0218108,3260.554,432.17801,3311.9729,188.87315,182.85573,452.65683,419.99158,825.51697,0,0,241
1.5851158,1.9951235,3995.7527,481.22705,3311.9534,200.99857,194.67566,401.24014,421.88098,817.16541,0,1,242
1.1998566,2.3520608,3590.8511,410.85022,3312.1743,183.99846,202.00844,421.87061,433.28287,840.95215,0,0,243
1.1765114,1.9793831,3618.676,473.97433,3311.6489,187.81902,183.42744,425.7493,400.87997,880.4895,0,1,244
1.7437021,2.1317642,3563.8918,464.23132,3311.6104,170.19714,181.47318,425.44724,409.36819,814.56451,0,1,245
1.4931732,2.3711822,3752.4639,424.00433,3311.5334,193.23207,182.60664,425.81281,433.1311,866.57892,0,0,246
1.3054898,2.2908545,3597.55,445.67322,3311.8877,174.24689,199.21407,402.27115,409.57327,809.27148,0,0,247
1.2384889,2.0073807,3559.6909,452.00388,3312.0317,180.87018,185.81924,417.00104,435.8588,900.59924,0,0,248
1.6257118,2.4562657,3541.2471,462.47473,3312.0601,179.06313,196.26315,429.45145,404.0563,910.92169,0,1,249
1.9056214,2.2022965,3676.8635,429.47775,3311.7881,187.43686,183.79163,410.60956,424.36761,803.13855,0,0,250
1.3327379,2.2338653,3608.9705,459.97552,3312.1272,187.7579,179.18257,444.10776,406.22931,784.09418,0,1,251
1.2253388,2.5808535,3888.8225,453.9968,3312.0757,180.80988,177.80125,410.31946,437.00565,746.92462,0,1,252
1.513494,2.3155835,3803.0081,476.93707,3312.2009,178.59586,188.79691,453.60574,432.52789,832.17987,0,0,253
1.2559025,2.3450718,3937.345,425.38153,3311.8098,183.33664,177.8027,425.1637,459.01199,738.42328,0,0,254
1.5321438,2.1904726,3667.458,376.54422,3312.5496,181.1488,186.29437,422.25296,422.06647,803.74146,0,0,255
1.7585698,2.3169222,3852.6677,495.15463,3312.5085,178.30971,181.10875,431.5459,422.22394,892.83929,0,1,256
1.4174726,2.0356817,3632.3535,456.5036,3311.8484,189.83591,189.00093,409.26553,430.32101,677.61987,0,1,257
1.9529165,2.2259219,3663.1072,462.33997,3312.3088,173.3308,170.23016,427.35126,442.98032,814.30884,0,0,258
1.7484939,2.4271472,3549.5891,406.81165,3311.5791,182.52472,184.67815,416.79639,429.36673,731.93994,0,0,259
1.2577258,2.1089327,3513.4067,409.22754,3311.8325,193.66968,179.52156,429.65393,414.90161,804.0412,0,1,260
1.6262542,2.3733287,3591.3462,424.89597,3311.9978,188.18806,184.10246,428.27417,400.30502,872.33362,0,0,261
1.8603706,2.5543528,3754.5332,509.42371,3312.2039,182.11655,195.52196,435.42334,412.48816,821.48871,0,0,262
1.693944,2.021939,3673.4539,424.67899,3312.3367,182.46553,185.74013,412.91937,422.50974,891.8042,0,1,263
1.7586576,2.210145,3590.9849,431.34274,3311.9473,172.08435,178.03922,413.6413,431.06079,860.02271,0,0,264
1.6740192,2.2034774,3565.8047,431.4718,3311.8711,177.60298,192.42952,403.27588,411.3103,735.00281,0,1,265
1.3911313,2.2019405,3694.5012,430.34583,3311.9604,194.55603,186.76366,424.42737,411.27731,881.52826,0,0,266
1.4157695,2.2867928,3716.7146,381.59198,3311.6636,178.69279,176.2812,418.56348,421.05911,796.49219,0,0,267
1.3840488,2.3022137,3678.894,469.06076,3312.3821,193.85587,191.3553,417.06287,420.53635,758.51331,0,0,268
1.6194843,2.2860942,3691.5583,482.34372,3312.4497,176.17543,188.26529,428.86871,441.04584,763.07141,0,0,269
1.5938538,2.4260507,3576.4409,485.09143,3312.3455,184.75215,192.21857,423.93439,453.78571,752.85992,0,1,270
1.4447173,2.244009,3806.0188,505.49997,3312.2651,183.88965,180.45135,432.2251,411.68771,789.1413,0,0,271
1.6223797,2.0675759,3565.842,448.60837,3312.1973,182.82854,192.86826,410.96161,432.1709,840.32654,0,0,272
1.5463471,2.1637788,3842.1255,436.61902,3312.0896,179.52472,178.45399,429.81693,414.02466,793.79248,0,0,273
1.7569913,2.0529134,3599.105,427.33972,3312.1768,173.49597,180.81076,414.95401,406.75101,914.20953,0,1,274
1.6814425,2.0255623,3682.5,414.42236,3312.3264,163.56886,196.45551,424.89969,424.9447,846.40906,0,0,275
1.5409776,1.9242084,3673.9917,460.73557,3312.1682,198.94774,176.84236,421.88321,408.38116,760.35779,0,1,276
1.0733351,2.5050304,3464.9058,502.73798,3312.0854,185.99715,181.912,408.43362,403.2291,819.28162,0,0,277
1.2252262,2.1482606,3538.2102,434.67072,3312.1816,192.87152,190.82776,423.2262,405.17984,830.23462,0,0,278
1.5132599,2.2325947,3833.8657,419.75452,3311.8945,181.03931,187.48877,428.27426,417.83374,902.4104,0,0,279
1.3875947,2.1822252,3752.8328,397.55377,3312.3237,184.33063,192.61664,423.98389,436.67526,674.52264,0,1,280
1.400874,2.2756276,3535.3794,476.5415,3311.8132,197.36307,201.04971,436.00845,444.80524,830.57526,0,0,281
1.0505463,2.0760477,3521.7566,390.83862,3311.8999,189.32562,166.29922,409.97128,420.81137,860.16571,0,0,282
1.4496919,2.2427301,3521.918,416.97845,3311.7512,176.89351,181.37773,439.21988,419.28693,775.23083,0,0,283
1.5035322,2.2863626,3463.5334,508.45892,3312.0862,176.45015,190.6015,413.39709,407.63943,885.5976,0,0,284
1.503724,2.4709394,3782.7454,511.30075,3312.2241,189.85905,178.49557,438.69724,409.20514,794.177,0,1,285
1.5036275,2.3231046,3755.6296,448.72495,3311.9319,188.45399,172.94371,433.91656,418.13065,769.98816,0,1,286
1.2744678,2.0504429,3741.0896,442.57596,3312.1306,174.61418,188.13884,426.58292,438.7872,750.59265,0,0,287
1.3276733,2.006633,3826.1311,425.11066,3311.7256,176.49384,180.94902,428.97,427.11853,806.8175,0,1,288
1.0957221,2.3307676,3593.0813,480.66797,3311.6399,177.35844,187.82579,443.12473,406.3244,743.57922,0,0,289
1.4123842,2.2002516,3862.6973,438.70245,3311.7708,182.61008,187.86147,441.00015,413.25497,864.81183,0,1,290
1.6170813,2.2195537,3528.0605,406.29797,3311.7349,185.57401,181.09981,426.28586,418.56952,704.08807,0,1,291
1.7255862,2.3229263,3778.0803,446.21332,3312.3572,171.9017,173.80194,414.5777,440.9425,741.91541,0,0,292
1.2178396,2.2492545,3875.979,429.79166,3311.9504,180.6311,179.99677,442.3624,418.00635,855.56683,0,1,293
1.5429748,2.3184333,3482.4255,467.85446,3312.0701,192.26526,183.74666,420.27005,414.76566,839.60956,0,1,294
1.3047948,2.0458355,3947.3337,400.21692,3311.6279,188.76479,187.1106,420.07996,416.15164,814.7334,0,1,295
0.96309805,2.1463382,3894.6938,468.20789,3312.0488,181.11952,186.55788,419.03787,419.93222,785.95514,0,1,296
1.3807102,2.2938402,3678.0349,479.88226,3311.8525,174.92088,180.80659,417.97528,396.77945,873.42163,0,1,297
1.1176347,2.3465033,3601.6082,426.86536,3312.0422,185.51244,170.20912,427.7381,444.65787,790.38599,0,0,298
1.218474,2.3917086,3536.1946,393.01627,3312.0193,177.63148,183.95604,439.33646,433.54221,754.7785,0,0,299
1.1584351,2.2706392,3734.863,457.7088,3311.8816,187.23647,179.53508,439.40436,396.05066,823.95514,0,1,300
1.3135616,2.3232999,3688.8865,509.48538,3312.0596,194.79442,183.87213,433.91324,414.50949,870.63361,0,0,301
1.5364362,2.2898352,3704.4297,491.71069,3311.5754,188.84016,179.66101,415.7999,408.52362,776.98883,0,1,302
1.6947289,2.0415518,3721.2749,464.99863,3311.9409,182.31647,192.70787,416.66946,419.64163,856.38385,0,0,303
1.7537966,2.3376687,3695.813,453.49863,3312.1084,188.37244,193.65558,413.59839,439.38013,767.17535,0,0,304
1.2750727,2.3368931,3813.6675,409.74451,3311.7312,193.75436,185.23495,438.93341,417.27316,896.09357,0,0,305
1.7679582,2.3591611,3535.5974,410.17285,3311.9912,180.23576,193.72237,434.81766,417.29291,853.18805,0,1,306
1.5856487,2.2843823,3760.9465,405.86548,3311.8774,191.13907,183.86345,417.96451,423.92444,829.61371,0,1,307
1.5165666,2.244303,3784.928,471.3898,3312.0078,179.61545,182.99205,435.03583,429.93863,748.02124,0,1,308
1.9492497,2.128206,3381.7114,439.91525,3311.9133,179.24957,184.98401,400.64542,420.62817,774.04694,0,0,309
1.4658628,2.4483135,3692.3281,482.31473,3311.8123,196.63536,182.28256,433.99411,430.60275,865.54828,0,0,310
1.4954653,2.4874437,3768.6421,486.04755,3312.0261,181.61736,199.47433,430.34979,418.86203,908.07269,0,0,311
1.064253,2.0163395,3617.6428,486.17203,3312.0684,186.89709,183.98309,428.01138,417.827,798.29895,0,0,312
2.0214927,1.9315155,3578.6252,462.40146,3311.866,175.26949,178.52872,418.23428,426.08459,784.83527,0,1,313
1.4139355,2.0816286,3786.5198,467.38306,3312.1299,182.18044,180.47491,423.67761,424.66422,824.74652,0,0,314
2.012742,2.1879046,3357.3323,406.90863,3312.0339,180.67723,186.78091,440.38763,434.22049,834.63763,0,0,315
1.4800413,2.1733525,3820.0312,473.65714,3311.9253,177.8205,176.95717,412.38651,431.56653,794.41107,0,0,316
1.5944023,2.3250647,3410.8325,454.40656,3312.3054,190.48495,182.72121,438.69446,423.54572,787.64404,0,1,317
1.4035147,2.1110144,3481.6462,448.16815,3312.2993,189.56712,186.61324,425.93341,448.14401,808.10852,0,0,318
1.6807389,2.3711421,3365.9573,475.28021,3311.7922,180.18025,183.86372,421.14697,430.61154,781.89417,0,0,319
1.3846036,2.3978159,3688.0396,432.70868,3312.0828,191.29016,177.42738,404.82886,410.19244,807.80725,0,0,320
1.8617789,2.0043931,3809.324,422.37186,3312.2234,183.41792,182.75775,423.20639,401.91632,831.81067,0,1,321
1.9998091,2.3512335,3663.5142,454.9671,3312.2192,187.7272,175.90164,437.48099,417.05029,793.54974,0,1,322
1.3779026,2.2777207,3680.8279,485.72617,3312.0518,171.86031,197.23714,414.43149,427.66876,867.24908,0,0,323
1.4164767,2.1972594,3295.7754,489.36118,3312.1753,194.90833,179.98206,426.97107,401.28806,902.12555,0,0,324
0.99177426,2.2475562,3659.6516,436.86896,3311.9985,177.05997,198.71928,425.70856,431.56171,904.34869,0,1,325
1.3760641,2.4897645,3452.5874,461.08609,3312.0249,174.21307,190.80615,424.23749,441.42343,891.93262,0,0,326
1.0544994,2.3364854,3750.4583,452.89478,3311.8049,185.93471,188.74826,423.84192,430.48743,862.40411,0,1,327
1.2767192,2.2190225,3380.2253,464.54694,3312.1282,185.39098,189.01025,421.4201,404.90704,786.29358,0,1,328
1.1576056,2.204484,3676.1721,496.59323,3312.1299,189.39481,183.17041,406.88437,418.70242,795.8797,0,1,329
1.6646384,2.4331872,3577.4971,478.32315,3312.0098,189.88223,185.14372,417.96725,422.23196,847.80359,0,0,330
1.9085748,1.9222046,3810.4309,426.12662,3312.1868,177.86955,178.49509,430.5415,429.62643,775.96637,0,1,331
1.4548413,2.1537097,3614.6052,441.56638,3311.8838,190.6898,198.86571,418.27563,421.98196,859.9397,0,0,332
1.0072633,2.2887993,3578.7761,422.18359,3311.9136,185.48006,190.56609,424.00305,407.79108,807.50177,0,0,333
1.5311177,2.294955,3588.0732,419.66782,3312.0051,190.87425,172.54265,434.37659,424.84354,897.91919,0,0,334
1.533769,2.2519362,3543.6836,521.57587,3312.2686,182.123,187.22836,421.76431,416.71701,877.12134,0,0,335
1.8789636,2.4139738,3584.6487,498.91092,3311.9229,188.27342,186.20372,411.02011,429.65012,767.36865,0,0,336
1.5356297,1.8664426,3942.417,470.17908,3311.5791,179.95616,182.51451,420.62238,420.02429,786.4743,0,0,337
1.5679657,2.3384175,3628.9226,451.57227,3311.7312,186.56169,186.58014,420.14703,408.06079,755.50983,0,0,338
1.7523438,2.1336262,3579.5974,440.7601,3311.7405,189.23059,176.42149,418.59048,436.2247,855.69263,0,1,339
1.6081263,2.5166559,3890.9897,489.16873,3311.6675,176.96091,184.27158,429.46713,432.6871,793.34692,0,1,340
1.7106345,2.3292756,3863.0547,470.75424,3312.2024,185.46797,182.22174,406.01221,421.78391,816.6842,0,1,341
1.4431561,2.2959192,3557.7637,431.76123,3311.9641,189.1093,181.94176,440.09488,408.76923,821.59766,0,1,342
1.3319771,2.411767,3517.1536,429.97296,3312.1719,182.963,180.16968,420.78293,424.61493,855.521,0,1,343
1.6262755,2.2924938,3633.2163,421.98355,3312.1992,188.02217,183.43123,413.93234,427.71579,841.51544,0,0,344
1.4930476,2.1780429,3624.8008,481.55161,3311.9553,175.45264,203.20343,424.84525,426.31125,748.56982,0,1,345
1.3645427,2.1995978,3948.5205,484.87393,3311.9646,185.36461,177.93256,451.59003,451.77045,910.35846,0,1,346
1.8902818,2.2582698,3682.0068,469.12784,3311.9343,194.19731,175.47595,446.04868,444.02734,809.66583,0,1,347
1.2620475,2.2980618,3805.3418,404.58087,3312.1072,187.24736,195.20079,432.39386,408.01596,913.63239,0,1,348
1.377219,2.1389639,3696.1394,502.33148,3312.0625,181.86922,185.2357,430.70932,426.8642,762.55353,0,1,349
1.6681807,2.3034098,3681.0977,476.21548,3312.051,175.46629,195.72331,415.63928,429.8714,801.60706,0,1,350
1.2481087,2.5505388,3743.4185,459.52716,3312.1099,178.45377,194.46964,408.21777,419.29691,812.17084,0,1,351
1.8877525,2.2887712,3789.4851,447.06799,3312.0002,191.85753,184.08148,415.08807,413.10962,914.62854,0,0,352
1.2992419,2.2693806,3564.8672,443.47156,3311.5144,191.86134,172.42995,431.03458,415.50232,838.78979,0,0,353
1.4927825,2.4083288,3443.6128,443.84744,3311.5662,197.02237,189.63321,419.58896,422.46124,864.96234,0,0,354
1.8166636,2.1887908,3543.0527,476.91882,3312.022,191.91312,185.23508,410.49146,419.35895,772.24457,0,1,355
1.6966407,2.1510398,3642.5994,393.33334,3311.7839,191.56401,189.44064,437.48569,435.04962,872.46771,0,0,356
1.4093153,2.1049509,3652.3723,439.60995,3312.0569,186.01738,184.2249,419.85999,406.98804,807.13556,0,1,357
1.2814428,2.321995,3708.6018,493.0473,3311.928,189.02042,177.07082,424.49683,434.50632,868.96527,0,0,358
1.5035052,2.1518571,3739.4045,423.60635,3311.7861,189.83775,191.21725,413.9393,430.85806,823.03815,0,1,359
1.4986491,2.0150297,3638.3083,431.35922,3311.77,183.7197,183.19647,439.26126,427.03882,842.14465,0,0,360
1.5006161,2.2447147,3624.7244,467.27435,3311.887,171.60352,184.64592,415.52234,416.52777,869.90033,0,0,361
1.7964399,2.0996923,3654.7808,392.67227,3311.575,188.08842,186.1468,447.90109,439.59412,813.81891,0,0,362
1.3372798,2.2928817,3829.6497,437.24338,3312.1943,174.53352,192.21138,406.76038,417.84146,905.1947,0,1,363
1.7154287,1.9420763,3682.9878,501.4729,3311.7749,186.51855,196.05159,412.75146,424.93875,823.89697,0,1,364
1.2651303,2.3166692,3745.1206,440.75385,3312.1763,191.063,174.2139,416.41992,426.10245,856.10815,0,1,365
1.1997249,2.010814,3676.0139,471.2818,3312.0056,183.4166,162.64302,422.72617,419.88666,726.71118,0,0,366
1.4174552,2.3475277,3721.1853,504.27951,3311.8699,187.57411,176.15314,412.71213,408.06903,831.92126,0,1,367
1.4141639,2.1120412,3645.9797,436.90494,3311.5476,178.68199,185.82332,432.12952,431.74527,744.849,0,1,368
1.4755731,2.0221708,3696.0085,476.87662,3312.0195,191.11584,185.23698,457.66666,452.74564,841.04254,0,1,369
1.2510974,2.046901,3571.9746,425.31198,3312.0803,195.4039,184.30203,441.42038,426.83252,814.69635,0,0,370
1.7763551,2.3666921,3739.4324,458.94165,3312.1179,176.76007,190.34444,438.23898,408.06223,786.50885,0,1,371
1.5060614,2.1898298,3669.0198,435.55423,3311.7546,164.35077,180.90826,407.52383,445.28357,792.99646,0,0,372
1.7836859,2.1515808,3621.5808,431.19357,3311.7776,188.51047,187.16838,418.00586,411.28073,805.33319,0,0,373
1.6070429,2.280283,3513.2812,430.43463,3312.1411,185.71877,187.80533,419.62866,428.19165,790.35553,0,0,374
1.6022834,2.2673833,3543.9668,406.25757,3312.2358,172.19334,184.54649,393.24896,423.36514,765.24982,0,1,375
1.0611985,2.3143115,3547.1047,457.10895,3311.6738,182.13454,185.31023,418.27399,407.99631,777.79333,0,1,376
1.9236252,2.1533396,3498.1086,407.3493,3312.2195,186.85544,190.99779,420.06473,411.45853,790.4071,0,0,377
1.6894736,1.9789238,3730.2952,432.15076,3311.9309,184.74361,189.42851,433.03442,407.80994,801.23553,0,0,378
1.5521169,2.211623,3644.1321,453.08365,3312.3127,171.2556,187.57796,403.34149,413.18073,810.91864,0,0,379
1.5513196,1.9197867,3473.1111,436.08945,3311.7881,187.13782,187.74353,417.6911,432.44592,826.64563,0,1,380
1.2954361,2.2893653,3700.9651,469.15698,3311.8367,179.96049,183.35881,435.74738,433.1395,834.50787,0,0,381
1.4900962,2.0016656,3541.6965,438.57803,3311.9595,185.79437,185.71806,427.75861,425.3941,842.50635,0,1,382
1.3072175,2.2083306,3611.657,444.02789,3311.9658,185.89102,188.99147,421.44916,421.99872,814.24146,0,0,383
1.670004,2.2215123,3586.04,415.36676,3312.2327,184.47908,184.32785,438.34286,414.46979,879.15503,0,0,384
1.5930214,2.0905788,3579.8064,464.61511,3311.7446,180.57733,192.03658,444.44519,416.55032,800.3501,0,1,385
1.5073621,2.3201506,3693.9373,446.3764,3311.8235,166.25609,198.96359,429.06976,421.11618,855.55511,0,1,386
1.2551825,2.2204647,3550.2961,399.7684,3312.0732,183.89456,189.66663,416.45761,434.81973,852.32324,0,0,387
1.5763773,2.1593955,3701.9111,457.37531,3311.9287,179.67162,192.08047,418.1944,417.41873,879.25647,0,0,388
1.5215467,2.1300387,3704.54,475.74234,3312.0981,189.19106,176.73146,404.30405,428.50989,736.20477,0,0,389
0.94033849,2.1374354,3621.2485,491.87384,3312.248,181.03003,182.71667,412.15945,434.11145,814.45544,0,1,390
1.6191406,2.4403799,3578.8809,500.26334,3312.0823,187.37653,169.23209,421.28491,429.63663,774.41235,0,0,391
1.4142326,1.8954911,3824.5981,527.9729,3311.8257,184.24684,189.08727,440.32819,381.44672,860.64447,0,1,392
1.694116,1.9786487,3388.2363,442.6449,3311.8894,193.87468,195.34372,414.86801,407.73886,866.11609,0,0,393
1.4563897,2.4209037,3512.019,474.35651,3311.9678,166.6115,186.62442,430.18863,409.28519,758.21393,0,1,394
1.2782016,2.0488746,3690.5967,392.63065,3312.2275,177.98134,186.24368,434.96045,417.03485,844.9483,0,1,395
1.6929631,2.2103784,3853.3547,443.86627,3312.2141,190.54832,177.85707,436.67462,428.45877,773.45129,0,0,396
1.7731472,2.0210719,3600.5537,503.79221,3312.2798,183.58647,162.80371,456.8996,422.79108,768.90283,0,1,397
1.6869894,2.2967715,3656.9387,415.45508,3312.3323,181.40973,186.70294,414.28552,442.19788,849.95435,0,0,398
1.2498481,2.1467757,3571.8037,517.07697,3311.8706,171.74919,178.56374,413.96335,413.14325,783.08026,0,0,399
2.0200469,2.2844129,3436.0867,510.71893,3311.9612,193.20804,167.00771,422.62961,401.07214,882.23553,0,0,400
1.4170818,2.1956108,3505.2559,428.75479,3312.0332,177.21468,187.22849,421.90778,415.03073,833.73792,0,1,401
1.3814813,2.3498347,3545.1768,464.14163,3312.4753,182.88649,190.47028,410.047,431.49368,851.43085,0,1,402
1.4753833,2.2995648,3625.1243,456.15668,3311.4729,182.04489,194.01727,430.0892,418.43356,832.78442,0,0,403
1.5689487,2.0196357,3695.3618,451.11731,3311.7935,191.17775,170.94444,405.24945,401.189,817.87927,0,1,404
1.2538389,2.2759714,3621.8789,464.27866,3311.6733,189.64169,203.37001,436.0802,441.93488,758.00604,0,1,405
1.3425578,2.2889078,3686.4097,410.85373,3312.1868,187.67128,188.40181,429.11783,430.67261,775.75769,0,1,406
1.1295688,2.2979724,3909.6055,491.87241,3312.2122,168.12892,175.60452,429.15967,429.50491,822.14838,0,0,407
1.6969507,2.3701534,3632.8511,425.28152,3311.9028,189.90825,178.99014,427.40997,414.49963,810.84412,0,0,408
1.4042741,2.2930079,3532.168,411.11502,3311.9067,183.92038,186.05128,422.95209,417.98776,795.32544,0,0,409
1.807189,2.1644897,3530.6343,464.10437,3311.8401,188.07898,182.87523,427.38022,415.9202,749.95728,0,1,410
1.5674213,2.069114,3789.9895,484.6806,3311.7485,191.06459,172.68933,408.29813,406.49167,865.83362,0,0,411
1.3911268,2.3833535,3787.2698,451.89502,3311.6846,187.57642,175.68163,431.12762,417.62323,843.30005,0,1,412
1.3963773,2.3418884,3693.208,444.55313,3312.0415,200.1586,183.86479,416.58209,416.90707,825.5318,0,1,413
1.7005596,2.3561141,3744.229,395.73807,3312.1301,170.09578,197.50565,429.33456,436.81897,849.77216,0,0,414
1.4504985,1.738807,3734.3621,472.08691,3312.1929,185.40703,189.5948,430.36517,406.00113,706.09485,0,1,415
1.5927496,2.3099127,3555.5869,439.64172,3311.9583,188.85202,184.22037,422.51599,453.64444,796.27014,0,0,416
1.5974813,2.3150411,3649.8179,450.12039,3312.0222,171.04179,186.69659,427.00977,416.07935,864.40912,0,0,417
1.25252,2.3826306,3646.0986,475.46481,3311.6692,184.93826,184.29565,423.50345,413.76291,805.80658,0,0,418
1.7697923,1.9676399,3674.261,480.87222,3311.7852,194.04721,185.15419,403.64996,437.64508,774.32855,0,0,419
1.4213222,2.4794252,3626.47,423.08264,3312.0767,192.57155,201.94028,418.992,413.38452,736.867,0,1,420
1.6248871,2.2427101,3602.03,462.2998,3311.9121,180.80408,175.66997,429.24478,427.81747,809.93176,0,1,421
1.3423795,2.3772216,3791.437,421.96664,3312.1099,191.85042,185.5847,427.98322,430.10068,804.8703,0,1,422
1.7064956,2.471293,3685.863,516.42047,3311.7861,176.69113,170.25447,437.45383,421.17371,781.58246,0,1,423
1.313145,2.0592992,3668.5376,532.92664,3311.9966,191.12843,187.30214,428.86197,427.03058,818.73877,0,1,424
1.4261266,2.4438603,3359.3108,428.32416,3311.9509,179.41017,192.71025,412.47879,424.88388,843.461,0,1,425
